ENSP00000265062	RAB7A	DOID:10595	Charcot-Marie-Tooth disease	MedlinePlus	CURATED	5
ENSP00000265062	RAB7A	DOID:10595	Charcot-Marie-Tooth disease	UniProtKB-KW	CURATED	4
ENSP00000265062	RAB7A	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000265062	RAB7A	DOID:870	Neuropathy	UniProtKB-KW	CURATED	4
ENSP00000265077	VCAN	DOID:83	Cataract	UniProtKB-KW	CURATED	4
ENSP00000265104	DNAH5	DOID:0060856	Right atrial isomerism	MedlinePlus	CURATED	5
ENSP00000265104	DNAH5	DOID:9562	Primary ciliary dyskinesia	MedlinePlus	CURATED	5
ENSP00000265104	DNAH5	DOID:9562	Primary ciliary dyskinesia	UniProtKB-KW	CURATED	4
ENSP00000265113	SLC1A3	DOID:963	Episodic ataxia	MedlinePlus	CURATED	5
ENSP00000265131	TNC	DOID:0050563	Nonsyndromic deafness	MedlinePlus	CURATED	5
ENSP00000265131	TNC	DOID:0050563	Nonsyndromic deafness	UniProtKB-KW	CURATED	4
ENSP00000265148	CENPE	DOID:10907	Microcephaly	UniProtKB-KW	CURATED	4
ENSP00000265171	EGF	DOID:1909	Melanoma	MedlinePlus	CURATED	5
ENSP00000265316	ABCB6	DOID:10629	Microphthalmia	UniProtKB-KW	CURATED	4
ENSP00000265316	ABCB6	DOID:12270	Coloboma	MedlinePlus	CURATED	5
ENSP00000265316	ABCB6	DOID:2729	Dyskeratosis congenita	UniProtKB-KW	CURATED	4
ENSP00000265343	AFF4	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000265343	AFF4	DOID:9970	Obesity	UniProtKB-KW	CURATED	4
ENSP00000265361	SEMA3C	DOID:10487	Hirschsprung's disease	MedlinePlus	CURATED	5
ENSP00000265362	SEMA3A	DOID:1921	Klinefelter syndrome	UniProtKB-KW	CURATED	4
ENSP00000265362	SEMA3A	DOID:3614	Kallmann syndrome	MedlinePlus	CURATED	5
ENSP00000265362	SEMA3A	DOID:3614	Kallmann syndrome	UniProtKB-KW	CURATED	4
ENSP00000265371	NRP1	DOID:6364	Migraine	MedlinePlus	CURATED	5
ENSP00000265388	TNPO3	DOID:11724	limb-girdle muscular dystrophy	MedlinePlus	CURATED	5
ENSP00000265388	TNPO3	DOID:11724	limb-girdle muscular dystrophy	UniProtKB-KW	CURATED	4
ENSP00000265433	NBN	DOID:10283	Prostate cancer	MedlinePlus	CURATED	5
ENSP00000265433	NBN	DOID:1612	Breast cancer	MedlinePlus	CURATED	5
ENSP00000265433	NBN	DOID:2394	Ovarian cancer	MedlinePlus	CURATED	5
ENSP00000265433	NBN	DOID:7400	Nijmegen breakage syndrome	MedlinePlus	CURATED	5
ENSP00000265462	PRDX5	DOID:986	Alopecia areata	MedlinePlus	CURATED	5
ENSP00000265512	ADH4	DOID:1574	Alcohol use disorder	MedlinePlus	CURATED	5
ENSP00000265560	USP4	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000265562	PTPN23	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000265562	PTPN23	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000265572	OPRK1	DOID:2559	Opiate dependence	MedlinePlus	CURATED	5
ENSP00000265593	CLCN2	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000265593	CLCN2	DOID:4890	Juvenile myoclonic epilepsy	MedlinePlus	CURATED	5
ENSP00000265594	MCCC1	DOID:0050710	3-Methylcrotonyl-CoA carboxylase deficiency	MedlinePlus	CURATED	5
ENSP00000265641	CPT1A	DOID:0090129	Carnitine palmitoyltransferase I deficiency	MedlinePlus	CURATED	5
ENSP00000265643	GAL	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000265643	GAL	DOID:2559	Opiate dependence	MedlinePlus	CURATED	5
ENSP00000265686	TCIRG1	DOID:0050590	Severe congenital neutropenia	MedlinePlus	CURATED	5
ENSP00000265686	TCIRG1	DOID:13533	Osteopetrosis	MedlinePlus	CURATED	5
ENSP00000265686	TCIRG1	DOID:13533	Osteopetrosis	UniProtKB-KW	CURATED	4
ENSP00000265709	ANK1	DOID:12971	Hereditary spherocytosis	MedlinePlus	CURATED	5
ENSP00000265709	ANK1	DOID:2373	Hereditary elliptocytosis	UniProtKB-KW	CURATED	4
ENSP00000265709	ANK1	DOID:589	Congenital hemolytic anemia	UniProtKB-KW	CURATED	4
ENSP00000265715	SLC26A4	DOID:0050328	Congenital hypothyroidism	MedlinePlus	CURATED	5
ENSP00000265715	SLC26A4	DOID:0050563	Nonsyndromic deafness	MedlinePlus	CURATED	5
ENSP00000265715	SLC26A4	DOID:0050563	Nonsyndromic deafness	UniProtKB-KW	CURATED	4
ENSP00000265715	SLC26A4	DOID:0060744	Pendred Syndrome	MedlinePlus	CURATED	5
ENSP00000265715	SLC26A4	DOID:7188	Autoimmune thyroiditis	MedlinePlus	CURATED	5
ENSP00000265723	ABCB4	DOID:0070221	Progressive familial intrahepatic cholestasis	MedlinePlus	CURATED	5
ENSP00000265723	ABCB4	DOID:0070227	Intrahepatic cholestasis of pregnancy	MedlinePlus	CURATED	5
ENSP00000265723	ABCB4	DOID:1852	Intrahepatic cholestasis	UniProtKB-KW	CURATED	4
ENSP00000265727	ADAM22	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000265734	CDK6	DOID:10907	Microcephaly	UniProtKB-KW	CURATED	4
ENSP00000265734	CDK6	DOID:4947	Cholangiocarcinoma	MedlinePlus	CURATED	5
ENSP00000265753	EIF4H	DOID:1928	Williams-Beuren syndrome	MedlinePlus	CURATED	5
ENSP00000265773	SMARCA2	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000265773	SMARCA2	DOID:4535	Hypotrichosis	UniProtKB-KW	CURATED	4
ENSP00000265773	SMARCA2	DOID:7400	Nijmegen breakage syndrome	MedlinePlus	CURATED	5
ENSP00000265838	ACAT1	DOID:14723	beta-ketothiolase deficiency	MedlinePlus	CURATED	5
ENSP00000265843	EXPH5	DOID:2730	Epidermolysis bullosa	UniProtKB-KW	CURATED	4
ENSP00000265849	PMS2	DOID:0112182	Mismatch repair cancer syndrome	MedlinePlus	CURATED	5
ENSP00000265849	PMS2	DOID:2394	Ovarian cancer	MedlinePlus	CURATED	5
ENSP00000265849	PMS2	DOID:3883	Lynch syndrome	MedlinePlus	CURATED	5
ENSP00000265849	PMS2	DOID:3883	Lynch syndrome	UniProtKB-KW	CURATED	4
ENSP00000265849	PMS2	DOID:986	Alopecia areata	MedlinePlus	CURATED	5
ENSP00000265944	MYO3A	DOID:0050563	Nonsyndromic deafness	MedlinePlus	CURATED	5
ENSP00000265944	MYO3A	DOID:0050563	Nonsyndromic deafness	UniProtKB-KW	CURATED	4
ENSP00000265967	HPS5	DOID:3753	Hermansky-Pudlak syndrome	MedlinePlus	CURATED	5
ENSP00000265967	HPS5	DOID:3753	Hermansky-Pudlak syndrome	UniProtKB-KW	CURATED	4
ENSP00000265969	KCNC1	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000265969	KCNC1	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000265970	PIK3C2A	DOID:83	Cataract	UniProtKB-KW	CURATED	4
ENSP00000266031	HYAL1	DOID:12798	Mucopolysaccharidosis	UniProtKB-KW	CURATED	4
ENSP00000266079	PRPF6	DOID:10584	Retinitis pigmentosa	UniProtKB-KW	CURATED	4
ENSP00000266085	TIMP3	DOID:10871	Age related macular degeneration	MedlinePlus	CURATED	5
ENSP00000266087	FBXO7	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000266087	FBXO7	DOID:14330	Parkinson's disease	UniProtKB-KW	CURATED	4
ENSP00000266126	EIF2B2	DOID:0060868	Leukoencephalopathy with vanishing white matter	MedlinePlus	CURATED	5
ENSP00000266126	EIF2B2	DOID:10579	Leukodystrophy	UniProtKB-KW	CURATED	4
ENSP00000266269	PATZ1	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000266376	CACNA1C	DOID:0050451	Brugada syndrome	MedlinePlus	CURATED	5
ENSP00000266376	CACNA1C	DOID:0050451	Brugada syndrome	UniProtKB-KW	CURATED	4
ENSP00000266376	CACNA1C	DOID:0050793	Short QT syndrome	MedlinePlus	CURATED	5
ENSP00000266376	CACNA1C	DOID:0060173	Timothy syndrome	MedlinePlus	CURATED	5
ENSP00000266376	CACNA1C	DOID:2843	Long QT syndrome	UniProtKB-KW	CURATED	4
ENSP00000266395	PDE6H	DOID:13911	Achromatopsia	MedlinePlus	CURATED	5
ENSP00000266544	NDUFA9	DOID:0060536	Mitochondrial complex I deficiency	MedlinePlus	CURATED	5
ENSP00000266544	NDUFA9	DOID:3652	Leigh disease	MedlinePlus	CURATED	5
ENSP00000266712	TMTC3	DOID:0050453	Lissencephaly	UniProtKB-KW	CURATED	4
ENSP00000266732	TMPO	DOID:0050700	Cardiomyopathy	UniProtKB-KW	CURATED	4
ENSP00000266732	TMPO	DOID:12930	Dilated cardiomyopathy	MedlinePlus	CURATED	5
ENSP00000266980	SLC39A5	DOID:11830	Myopia	MedlinePlus	CURATED	5
ENSP00000266991	DHH	DOID:14448	46,XY sex reversal	MedlinePlus	CURATED	5
ENSP00000267064	SMARCC2	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000267064	SMARCC2	DOID:1925	Coffin-Siris syndrome	MedlinePlus	CURATED	5
ENSP00000267101	ERBB3	DOID:4947	Cholangiocarcinoma	MedlinePlus	CURATED	5
ENSP00000267101	ERBB3	DOID:986	Alopecia areata	MedlinePlus	CURATED	5
ENSP00000267119	KRT71	DOID:4535	Hypotrichosis	UniProtKB-KW	CURATED	4
ENSP00000267163	RB1	DOID:11054	Urinary bladder cancer	MedlinePlus	CURATED	5
ENSP00000267163	RB1	DOID:1324	Lung cancer	MedlinePlus	CURATED	5
ENSP00000267163	RB1	DOID:4947	Cholangiocarcinoma	MedlinePlus	CURATED	5
ENSP00000267163	RB1	DOID:768	Retinoblastoma	MedlinePlus	CURATED	5
ENSP00000267199	VPS33A	DOID:12798	Mucopolysaccharidosis	UniProtKB-KW	CURATED	4
ENSP00000267415	TINF2	DOID:0050156	Idiopathic pulmonary fibrosis	MedlinePlus	CURATED	5
ENSP00000267415	TINF2	DOID:2729	Dyskeratosis congenita	MedlinePlus	CURATED	5
ENSP00000267415	TINF2	DOID:2729	Dyskeratosis congenita	UniProtKB-KW	CURATED	4
ENSP00000267430	FANCM	DOID:13636	Fanconi anemia	MedlinePlus	CURATED	5
ENSP00000267430	FANCM	DOID:5426	Primary ovarian insufficiency	UniProtKB-KW	CURATED	4
ENSP00000267436	L2HGDH	DOID:0050573	2-hydroxyglutaric aciduria	MedlinePlus	CURATED	5
ENSP00000267622	TRIP11	DOID:0080043	Achondrogenesis	MedlinePlus	CURATED	5
ENSP00000267814	SORD	DOID:870	Neuropathy	UniProtKB-KW	CURATED	4
ENSP00000267890	TTBK2	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000267890	TTBK2	DOID:1441	Autosomal dominant cerebellar ataxia	UniProtKB-KW	CURATED	4
ENSP00000268035	IGF1R	DOID:90	Degenerative disc disease	MedlinePlus	CURATED	5
ENSP00000268057	BBS4	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000268057	BBS4	DOID:1935	Bardet-Biedl syndrome	MedlinePlus	CURATED	5
ENSP00000268057	BBS4	DOID:1935	Bardet-Biedl syndrome	UniProtKB-KW	CURATED	4
ENSP00000268057	BBS4	DOID:9970	Obesity	UniProtKB-KW	CURATED	4
ENSP00000268058	PML	DOID:0060318	Acute promyelocytic leukemia	MedlinePlus	CURATED	5
ENSP00000268058	PML	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000268097	HEXA	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000268097	HEXA	DOID:2368	Gangliosidosis	UniProtKB-KW	CURATED	4
ENSP00000268097	HEXA	DOID:3320	Tay-Sachs disease	MedlinePlus	CURATED	5
ENSP00000268124	POLG	DOID:0080122	Alpers-Huttenlocher syndrome	MedlinePlus	CURATED	5
ENSP00000268124	POLG	DOID:0111276	Sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	MedlinePlus	CURATED	5
ENSP00000268124	POLG	DOID:12558	Chronic progressive external ophthalmoplegia	MedlinePlus	CURATED	5
ENSP00000268124	POLG	DOID:12558	Chronic progressive external ophthalmoplegia	UniProtKB-KW	CURATED	4
ENSP00000268124	POLG	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000268124	POLG	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000268124	POLG	DOID:3652	Leigh disease	MedlinePlus	CURATED	5
ENSP00000268124	POLG	DOID:3652	Leigh disease	UniProtKB-KW	CURATED	4
ENSP00000268124	POLG	DOID:870	Neuropathy	UniProtKB-KW	CURATED	4
ENSP00000268125	RLBP1	DOID:10584	Retinitis pigmentosa	MedlinePlus	CURATED	5
ENSP00000268125	RLBP1	DOID:11105	Fundus albipunctatus	MedlinePlus	CURATED	5
ENSP00000268150	MFGE8	AmyCo:29	AA Amyloidosis	AmyCo	CURATED	4
ENSP00000268150	MFGE8	AmyCo:40	Medin Amyloidosis	AmyCo	CURATED	4
ENSP00000268261	PMM2	DOID:0080552	Congenital disorder of glycosylation Ia	MedlinePlus	CURATED	5
ENSP00000268261	PMM2	DOID:5212	Congenital disorder of glycosylation	UniProtKB-KW	CURATED	4
ENSP00000268379	UQCRC2	DOID:0111139	Mitochondrial complex III deficiency	MedlinePlus	CURATED	5
ENSP00000268482	DHX38	DOID:10584	Retinitis pigmentosa	UniProtKB-KW	CURATED	4
ENSP00000268482	DHX38	DOID:12270	Coloboma	MedlinePlus	CURATED	5
ENSP00000268489	ZFHX3	DOID:10283	Prostate cancer	MedlinePlus	CURATED	5
ENSP00000268603	CDH11	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000268638	IRF8	DOID:7148	Rheumatoid arthritis	MedlinePlus	CURATED	5
ENSP00000268661	RPL3L	DOID:0050700	Cardiomyopathy	UniProtKB-KW	CURATED	4
ENSP00000268668	NDUFB10	DOID:0060536	Mitochondrial complex I deficiency	MedlinePlus	CURATED	5
ENSP00000268695	GALNS	DOID:12798	Mucopolysaccharidosis	UniProtKB-KW	CURATED	4
ENSP00000268699	GAS8	DOID:9562	Primary ciliary dyskinesia	UniProtKB-KW	CURATED	4
ENSP00000268704	SPG7	DOID:0110816	Hereditary spastic paraplegia 7	MedlinePlus	CURATED	5
ENSP00000268704	SPG7	DOID:12347	Osteogenesis imperfecta	UniProtKB-KW	CURATED	4
ENSP00000268704	SPG7	DOID:12558	Chronic progressive external ophthalmoplegia	MedlinePlus	CURATED	5
ENSP00000268704	SPG7	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000268704	SPG7	DOID:2476	Hereditary spastic paraplegia	UniProtKB-KW	CURATED	4
ENSP00000268766	NEK8	DOID:12712	Nephronophthisis	MedlinePlus	CURATED	5
ENSP00000268766	NEK8	DOID:12712	Nephronophthisis	UniProtKB-KW	CURATED	4
ENSP00000268876	UNC45B	DOID:423	Myopathy	UniProtKB-KW	CURATED	4
ENSP00000268876	UNC45B	DOID:83	Cataract	UniProtKB-KW	CURATED	4
ENSP00000269097	G6PC3	DOID:0050590	Severe congenital neutropenia	MedlinePlus	CURATED	5
ENSP00000269141	CDH2	DOID:0050700	Cardiomyopathy	UniProtKB-KW	CURATED	4
ENSP00000269141	CDH2	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000269143	AFG3L2	DOID:12558	Chronic progressive external ophthalmoplegia	MedlinePlus	CURATED	5
ENSP00000269143	AFG3L2	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000269143	AFG3L2	DOID:1441	Autosomal dominant cerebellar ataxia	UniProtKB-KW	CURATED	4
ENSP00000269197	ASXL3	DOID:0060041	Autism spectrum disorder	MedlinePlus	CURATED	5
ENSP00000269216	GATA6	DOID:1882	Atrial heart septal defect	UniProtKB-KW	CURATED	4
ENSP00000269228	NPC1	DOID:14504	Niemann-Pick disease	MedlinePlus	CURATED	5
ENSP00000269228	NPC1	DOID:14504	Niemann-Pick disease	UniProtKB-KW	CURATED	4
ENSP00000269305	TP53	DOID:11054	Urinary bladder cancer	MedlinePlus	CURATED	5
ENSP00000269305	TP53	DOID:1324	Lung cancer	MedlinePlus	CURATED	5
ENSP00000269305	TP53	DOID:1612	Breast cancer	MedlinePlus	CURATED	5
ENSP00000269305	TP53	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000269305	TP53	DOID:1909	Melanoma	MedlinePlus	CURATED	5
ENSP00000269305	TP53	DOID:2154	Nephroblastoma	MedlinePlus	CURATED	5
ENSP00000269305	TP53	DOID:2394	Ovarian cancer	MedlinePlus	CURATED	5
ENSP00000269305	TP53	DOID:3012	Li-Fraumeni syndrome	MedlinePlus	CURATED	5
ENSP00000269305	TP53	DOID:3012	Li-Fraumeni syndrome	UniProtKB-KW	CURATED	4
ENSP00000269305	TP53	DOID:4947	Cholangiocarcinoma	MedlinePlus	CURATED	5
ENSP00000269305	TP53	DOID:5520	Head and neck squamous cell carcinoma	MedlinePlus	CURATED	5
ENSP00000269503	CBLN2	DOID:14557	Primary pulmonary hypertension	MedlinePlus	CURATED	5
ENSP00000269571	ERBB2	DOID:11054	Urinary bladder cancer	MedlinePlus	CURATED	5
ENSP00000269571	ERBB2	DOID:1324	Lung cancer	MedlinePlus	CURATED	5
ENSP00000269571	ERBB2	DOID:769	Neuroblastoma	MedlinePlus	CURATED	5
ENSP00000269576	KRT10	DOID:4603	Epidermolytic hyperkeratosis	MedlinePlus	CURATED	5
ENSP00000269601	TXNL4A	DOID:0080695	Burn-McKeown syndrome	MedlinePlus	CURATED	5
ENSP00000269703	CYP4F22	DOID:0060655	Autosomal recessive congenital ichthyosis	MedlinePlus	CURATED	5
ENSP00000269703	CYP4F22	DOID:0060655	Autosomal recessive congenital ichthyosis	MedlinePlus	CURATED	5
ENSP00000269881	CALR3	DOID:0050700	Cardiomyopathy	UniProtKB-KW	CURATED	4
ENSP00000269881	CALR3	DOID:0080326	Familial hypertrophic cardiomyopathy	MedlinePlus	CURATED	5
ENSP00000269886	SH3GL1	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000269980	BCKDHA	DOID:9269	Maple syrup urine disease	MedlinePlus	CURATED	5
ENSP00000269980	BCKDHA	DOID:9269	Maple syrup urine disease	UniProtKB-KW	CURATED	4
ENSP00000270115	LRRC56	DOID:9562	Primary ciliary dyskinesia	UniProtKB-KW	CURATED	4
ENSP00000270142	SOD1	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000270142	SOD1	DOID:332	Amyotrophic lateral sclerosis	AmyCo	CURATED	4
ENSP00000270142	SOD1	DOID:332	Amyotrophic lateral sclerosis	MedlinePlus	CURATED	5
ENSP00000270142	SOD1	DOID:332	Amyotrophic lateral sclerosis	UniProtKB-KW	CURATED	4
ENSP00000270162	SIK1	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000270176	SCYL1	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000270176	SCYL1	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000270176	SCYL1	DOID:1441	Autosomal dominant cerebellar ataxia	UniProtKB-KW	CURATED	4
ENSP00000270328	ADAMTS10	DOID:0050475	Weill-Marchesani syndrome	MedlinePlus	CURATED	5
ENSP00000270349	SLC6A3	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000270349	SLC6A3	DOID:14330	Parkinson's disease	UniProtKB-KW	CURATED	4
ENSP00000270349	SLC6A3	DOID:1574	Alcohol use disorder	MedlinePlus	CURATED	5
ENSP00000270349	SLC6A3	DOID:543	Dystonia	UniProtKB-KW	CURATED	4
ENSP00000270593	ACPT	DOID:2187	Amelogenesis imperfecta	UniProtKB-KW	CURATED	4
ENSP00000270722	PRDM16	DOID:0050700	Cardiomyopathy	UniProtKB-KW	CURATED	4
ENSP00000270722	PRDM16	DOID:0060480	Left ventricular noncompaction	MedlinePlus	CURATED	5
ENSP00000270722	PRDM16	DOID:6364	Migraine	MedlinePlus	CURATED	5
ENSP00000271450	FCGR2A	DOID:7148	Rheumatoid arthritis	MedlinePlus	CURATED	5
ENSP00000271526	PRCC	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000271532	FCRL4	DOID:9538	Multiple myeloma	MedlinePlus	CURATED	5
ENSP00000271555	MEF2D	DOID:6364	Migraine	MedlinePlus	CURATED	5
ENSP00000271588	HMCN1	DOID:10871	Age related macular degeneration	MedlinePlus	CURATED	5
ENSP00000271588	HMCN1	DOID:10871	Age related macular degeneration	UniProtKB-KW	CURATED	4
ENSP00000271620	PRUNE	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000271620	PRUNE	DOID:10907	Microcephaly	UniProtKB-KW	CURATED	4
ENSP00000271620	PRUNE	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000271628	SF3B4	DOID:5768	Nager acrofacial dysostosis	MedlinePlus	CURATED	5
ENSP00000271715	POGZ	DOID:0060041	Autism spectrum disorder	MedlinePlus	CURATED	5
ENSP00000271715	POGZ	DOID:0070067	White-Sutton syndrome	MedlinePlus	CURATED	5
ENSP00000271715	POGZ	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000271751	KCNH1	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000271751	KCNH1	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000272233	RHOB	DOID:11054	Urinary bladder cancer	MedlinePlus	CURATED	5
ENSP00000272286	ABCG8	DOID:0090019	Sitosterolemia	MedlinePlus	CURATED	5
ENSP00000272298	CALM2	DOID:0060674	Catecholaminergic polymorphic ventricular tachycardia	MedlinePlus	CURATED	5
ENSP00000272298	CALM2	DOID:2843	Long QT syndrome	MedlinePlus	CURATED	5
ENSP00000272298	CALM2	DOID:2843	Long QT syndrome	UniProtKB-KW	CURATED	4
ENSP00000272317	RPS27A	DOID:1339	Diamond-Blackfan anemia	MedlinePlus	CURATED	5
ENSP00000272321	WDPCP	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000272321	WDPCP	DOID:1935	Bardet-Biedl syndrome	UniProtKB-KW	CURATED	4
ENSP00000272321	WDPCP	DOID:9970	Obesity	UniProtKB-KW	CURATED	4
ENSP00000272369	MEIS1	DOID:0050425	Restless legs syndrome	MedlinePlus	CURATED	5
ENSP00000272371	OTOF	DOID:0050563	Nonsyndromic deafness	MedlinePlus	CURATED	5
ENSP00000272371	OTOF	DOID:0050563	Nonsyndromic deafness	UniProtKB-KW	CURATED	4
ENSP00000272371	OTOF	DOID:870	Neuropathy	UniProtKB-KW	CURATED	4
ENSP00000272424	TPRKB	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000272424	TPRKB	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000272748	KIAA1715	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000272748	KIAA1715	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000272895	ABCA12	DOID:0060655	Autosomal recessive congenital ichthyosis	MedlinePlus	CURATED	5
ENSP00000272895	ABCA12	DOID:0060655	Autosomal recessive congenital ichthyosis	MedlinePlus	CURATED	5
ENSP00000272895	ABCA12	DOID:0060713	Autosomal recessive congenital ichthyosis 4B	MedlinePlus	CURATED	5
ENSP00000272902	SUMF1	DOID:0050441	Mucosulfatidosis	MedlinePlus	CURATED	5
ENSP00000272902	SUMF1	DOID:10579	Leukodystrophy	UniProtKB-KW	CURATED	4
ENSP00000272902	SUMF1	DOID:10581	Metachromatic leukodystrophy	UniProtKB-KW	CURATED	4
ENSP00000272902	SUMF1	DOID:12798	Mucopolysaccharidosis	UniProtKB-KW	CURATED	4
ENSP00000273077	PNKD	DOID:0090053	Episodic kinesigenic dyskinesia 1	MedlinePlus	CURATED	5
ENSP00000273077	PNKD	DOID:543	Dystonia	UniProtKB-KW	CURATED	4
ENSP00000273317	LIMD1	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000273398	ATP6V1A	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000273398	ATP6V1A	DOID:3144	Cutis laxa	MedlinePlus	CURATED	5
ENSP00000273588	AMT	DOID:9268	Glycine encephalopathy	MedlinePlus	CURATED	5
ENSP00000273590	TCTA	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000273783	EIF2B5	DOID:0060868	Leukoencephalopathy with vanishing white matter	MedlinePlus	CURATED	5
ENSP00000273783	EIF2B5	DOID:10579	Leukodystrophy	UniProtKB-KW	CURATED	4
ENSP00000273962	TRMT10A	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000273962	TRMT10A	DOID:9351	Diabetes mellitus	UniProtKB-KW	CURATED	4
ENSP00000273986	CISD2	DOID:10632	Wolfram syndrome	MedlinePlus	CURATED	5
ENSP00000273986	CISD2	DOID:9351	Diabetes mellitus	UniProtKB-KW	CURATED	4
ENSP00000274008	SPATA5	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000274008	SPATA5	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000274008	SPATA5	DOID:986	Alopecia areata	MedlinePlus	CURATED	5
ENSP00000274137	NDUFS6	DOID:0060536	Mitochondrial complex I deficiency	MedlinePlus	CURATED	5
ENSP00000274140	MARCH6	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000274276	OSMR	DOID:0050639	Primary cutaneous amyloidosis	MedlinePlus	CURATED	5
ENSP00000274276	OSMR	DOID:9120	Amyloidosis	UniProtKB-KW	CURATED	4
ENSP00000274496	YIPF5	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000274496	YIPF5	DOID:9351	Diabetes mellitus	UniProtKB-KW	CURATED	4
ENSP00000274498	ARHGAP26	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000274507	LECT2	AmyCo:27	Leukocyte chemotactic factor 2 Amyloidosis	AmyCo	CURATED	4
ENSP00000274547	GABRB2	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000274606	NHP2	DOID:2729	Dyskeratosis congenita	MedlinePlus	CURATED	5
ENSP00000274606	NHP2	DOID:2729	Dyskeratosis congenita	UniProtKB-KW	CURATED	4
ENSP00000274695	CDKAL1	DOID:11714	Gestational diabetes	MedlinePlus	CURATED	5
ENSP00000274695	CDKAL1	DOID:9351	Diabetes mellitus	UniProtKB-KW	CURATED	4
ENSP00000274793	PLA2G7	DOID:2841	Asthma	UniProtKB-KW	CURATED	4
ENSP00000275034	PHIP	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000275216	TAAR1	DOID:631	Fibromyalgia	MedlinePlus	CURATED	5
ENSP00000275493	EGFR	DOID:1324	Lung cancer	MedlinePlus	CURATED	5
ENSP00000275493	EGFR	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000275493	EGFR	DOID:4947	Cholangiocarcinoma	MedlinePlus	CURATED	5
ENSP00000275532	KCTD7	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
